"inventory_id","tree_id","tree_tag","tree_sp","tree_sp_scientific_name","tree_sp_vernacular_name","tree_status","tree_status_label","tree_dbh","tree_firedamage","tree_burn","tree_ht","tree_htlcb","tree_resprouting","tree_decay_class","tree_decay_class_label","treepost_scorch_m","treepost_scorch_per","treepost_torch_m","treepost_torch_per","treepost_bole_char_m","tree_notes"
"41_pre_ind_burn3d","26","400","ABCO","Abies concolor",,"Live","Live","7.7",,"false","3","1.5",,,,,,,,,
"50_pre_ind_burn3d","18","172","PICO","Pinus contorta",,"Live","Live","14.7",,"false","14","7",,,,,,,,,
"41_pre_ind_burn3d","27","B","PICO","Pinus contorta",,"Dead","Dead","20.6",,"false","10",,,"1","1. All limbs and branches presents. Top pointed. 100% of bark remaining. Intact Sapwood presence and sound, incipient decay, hard, original color. Heartwood sound, hard, origonal color.",,,,,,
"41_pre_ind_burn3d","28","401","ABCO","Abies concolor",,"Live","Live","11.9",,"false","3","0.2",,,,,,,,,
"41_pre_ind_burn3d","29","402","ABCO","Abies concolor",,"Live","Live","30.5",,"false","9","2",,,,,,,,,
"49_pre_ind_burn3d","1","354","PICO","Pinus contorta",,"Live","Live","39.7",,"false","21","3",,,,,,,,,"Witness tree"
"49_pre_ind_burn3d","2","A","PICO","Pinus contorta",,"Dead","Dead","13.4",,"false","5",,,"2","2. Few limbs, no fine brances. Top bronken. Percentatge of bark remaining variable. Sloughing sapwood presence and advanced decay, fibrous, firm to soft, light brown. Heartwood soud at base, incipient decay in outer edge of upper bole, hard, light to red brown.",,,,,,
"49_pre_ind_burn3d","3","355","PICO","Pinus contorta",,"Live","Live","52.8",,"false","27","5",,,,,,,,,
"49_pre_ind_burn3d","4","356","PICO","Pinus contorta",,"Live","Live","34.6",,"false","21.4","10",,,,,,,,,
"49_pre_ind_burn3d","5","357","PICO","Pinus contorta",,"Live","Live","41.1",,"false","22.3","10",,,,,,,,,
"49_pre_ind_burn3d","6","358","ABCO","Abies concolor",,"Live","Live","15.6",,"true","7","0.5",,,,"0","0","0","0","0.2",
"49_pre_ind_burn3d","7","359","PICO","Pinus contorta",,"Live","Live","39.6",,"false","21.1","0.5",,,,,,,,,
"49_pre_ind_burn3d","8","360","PICO","Pinus contorta",,"Live","Live","43.1",,"false","21.1","7",,,,,,,,,
"49_pre_ind_burn3d","9","361","ABCO","Abies concolor",,"Live","Live","11.3",,"false","7","1",,,,,,,,,
"49_pre_ind_burn3d","10","362","PICO","Pinus contorta",,"Live","Live","33.3",,"false","22","7",,,,,,,,,
"48_pre_ind_burn3d","1","337","ABCO","Abies concolor",,"Live","Live","61.5",,"false","24","7",,,,,,,,,
"48_pre_ind_burn3d","2","338","ABCO","Abies concolor",,"Live","Live","59",,"false","24","6",,,,,,,,,
"48_pre_ind_burn3d","3","339","ABCO","Abies concolor",,"Live","Live","57.4",,"false","22","7",,,,,,,,,
"48_pre_ind_burn3d","4","340","PICO","Pinus contorta",,"Live","Live","57.5",,"false","28","15",,,,,,,,,
"48_pre_ind_burn3d","5","341","ABCO","Abies concolor",,"Live","Live","45.2",,"false","17","8",,,,,,,,,
"48_pre_ind_burn3d","6","342","ABCO","Abies concolor",,"Live","Live","54.5",,"false","25","12",,,,,,,,,
"48_pre_ind_burn3d","7","343","PICO","Pinus contorta",,"Live","Live","47",,"false","24","14",,,,,,,,,
"48_pre_ind_burn3d","8","344","PICO","Pinus contorta",,"Live","Live","54.2",,"false","27","15",,,,,,,,,
"48_pre_ind_burn3d","9","345","ABCO","Abies concolor",,"Live","Live","42.7",,"false","21","7",,,,,,,,,
"48_pre_ind_burn3d","10","346","PICO","Pinus contorta",,"Live","Live","42.2",,"false","27","14",,,,,,,,,
"48_pre_ind_burn3d","11","347","ABCO","Abies concolor",,"Live","Live","42.3",,"false","23","5",,,,,,,,,
"48_pre_ind_burn3d","12","348","ABCO","Abies concolor",,"Live","Live","51.4",,"false","25","5",,,,,,,,,
"48_pre_ind_burn3d","13","349","ABCO","Abies concolor",,"Live","Live","55",,"false","21","4",,,,,,,,,
"48_pre_ind_burn3d","14","350","ABCO","Abies concolor",,"Live","Live","34.6",,"false","16","4",,,,,,,,,
"48_pre_ind_burn3d","15","351","PICO","Pinus contorta",,"Live","Live","29.5",,"false","18","6",,,,,,,,,
"48_pre_ind_burn3d","16","352","PIJE","Pinus jeffreyi",,"Live","Live","71.5",,"false","27","9",,,,,,,,,
"48_pre_ind_burn3d","17","353","PIJE","Pinus jeffreyi",,"Live","Live","61.7",,"false","24","6",,,,,,,,,
"50_pre_ind_burn3d","1","156","POTR","Populus tremuloides",,"Live","Live","8.4",,"false","5.9","0.2",,,,,,,,,
"50_pre_ind_burn3d","2","157","PICO","Pinus contorta",,"Live","Live","9.5",,"false","4","1.2",,,,,,,,,
"50_pre_ind_burn3d","3","158","PICO","Pinus contorta",,"Live","Live","30.6",,"false","12","3",,,,,,,,,
"50_pre_ind_burn3d","4","159","PICO","Pinus contorta",,"Live","Live","15.8",,"false","11","2",,,,,,,,,
"50_pre_ind_burn3d","5","160","PICO","Pinus contorta",,"Live","Live","22",,"false","13","6",,,,,,,,,
"50_pre_ind_burn3d","6","161","PICO","Pinus contorta",,"Live","Live","23.1",,"false","14","7",,,,,,,,,
"50_pre_ind_burn3d","7","A","PICO","Pinus contorta",,"Dead","Dead","9.7",,"false","4",,,"1","1. All limbs and branches presents. Top pointed. 100% of bark remaining. Intact Sapwood presence and sound, incipient decay, hard, original color. Heartwood sound, hard, origonal color.",,,,,,
"50_pre_ind_burn3d","8","162","PICO","Pinus contorta",,"Live","Live","11.3",,"false","10.1","7",,,,,,,,,
"50_pre_ind_burn3d","9","163","PICO","Pinus contorta",,"Live","Live","16.6",,"false","10","3.9",,,,,,,,,
"50_pre_ind_burn3d","10","164","PICO","Pinus contorta",,"Live","Live","27.2",,"false","14","4",,,,,,,,,
"50_pre_ind_burn3d","11","165","PICO","Pinus contorta",,"Live","Live","15.9",,"false","14","7",,,,,,,,,
"50_pre_ind_burn3d","12","166","PICO","Pinus contorta",,"Live","Live","20.4",,"false","14","8",,,,,,,,,
"50_pre_ind_burn3d","13","167","PICO","Pinus contorta",,"Live","Live","17.6",,"false","14","8",,,,,,,,,
"50_pre_ind_burn3d","14","168","PICO","Pinus contorta",,"Live","Live","26.1",,"false","13.5","6",,,,,,,,,
"50_pre_ind_burn3d","15","169","PICO","Pinus contorta",,"Live","Live","18.8",,"false","13.5","7",,,,,,,,,
"50_pre_ind_burn3d","16","170","PICO","Pinus contorta",,"Live","Live","17",,"false","12","6",,,,,,,,,
"50_pre_ind_burn3d","19","173","PICO","Pinus contorta",,"Live","Live","21.4",,"false","12","7",,,,,,,,,
"50_pre_ind_burn3d","20","174","PICO","Pinus contorta",,"Live","Live","14.8",,"false","14","7",,,,,,,,,
"50_pre_ind_burn3d","21","175","PICO","Pinus contorta",,"Live","Live","12.5",,"false","12","7",,,,,,,,,
"50_pre_ind_burn3d","22","176","PICO","Pinus contorta",,"Live","Live","13.4",,"false","12","7",,,,,,,,,
"50_pre_ind_burn3d","23","177","PICO","Pinus contorta",,"Live","Live","11.5",,"false","10","4",,,,,,,,,
"50_pre_ind_burn3d","24","178","PICO","Pinus contorta",,"Live","Live","13.8",,"false","12","7",,,,,,,,,
"50_pre_ind_burn3d","25","179","PICO","Pinus contorta",,"Live","Live","15.1",,"false","12","7",,,,,,,,,
"50_pre_ind_burn3d","26","180","PICO","Pinus contorta",,"Live","Live","17.1",,"false","13","7",,,,,,,,,
"50_pre_ind_burn3d","27","181","PICO","Pinus contorta",,"Live","Live","23.4",,"false","13","7",,,,,,,,,
"50_pre_ind_burn3d","28","182","PICO","Pinus contorta",,"Live","Live","21.8",,"false","13","7",,,,,,,,,
"50_pre_ind_burn3d","29","183","PICO","Pinus contorta",,"Live","Live","17.4",,"false","11","6",,,,,,,,,
"50_pre_ind_burn3d","30","184","PICO","Pinus contorta",,"Live","Live","16.6",,"false","12","7",,,,,,,,,
"50_pre_ind_burn3d","31","185","PICO","Pinus contorta",,"Live","Live","17.5",,"false","12","4",,,,,,,,,
"50_pre_ind_burn3d","32","186","PICO","Pinus contorta",,"Live","Live","15.6",,"false","12","6",,,,,,,,,
"50_pre_ind_burn3d","33","187","PICO","Pinus contorta",,"Live","Live","19.1",,"false","12","7",,,,,,,,,
"50_pre_ind_burn3d","34","188","PICO","Pinus contorta",,"Live","Live","8.4",,"false","5","2",,,,,,,,,
"50_pre_ind_burn3d","35","189","PICO","Pinus contorta",,"Live","Live","12.4",,"false","12","4",,,,,,,,,
"50_pre_ind_burn3d","36","190","PICO","Pinus contorta",,"Live","Live","19.5",,"false","12","8",,,,,,,,,
"50_pre_ind_burn3d","37","191","PICO","Pinus contorta",,"Live","Live","15",,"false","11","7",,,,,,,,,
"50_pre_ind_burn3d","38","192","PICO","Pinus contorta",,"Live","Live","21.1",,"false","11","6",,,,,,,,,
"50_pre_ind_burn3d","39","193","PICO","Pinus contorta",,"Live","Live","13.8",,"false","12","7",,,,,,,,,
"50_pre_ind_burn3d","40","194","PICO","Pinus contorta",,"Live","Live","8.9",,"false","12","6",,,,,,,,,
"50_pre_ind_burn3d","41","195","PICO","Pinus contorta",,"Live","Live","15",,"false","12","7",,,,,,,,,
"50_pre_ind_burn3d","42","196","PICO","Pinus contorta",,"Live","Live","8.6",,"false","4","1.3",,,,,,,,,"Possible unknown beetle"
"50_pre_ind_burn3d","43","197","PICO","Pinus contorta",,"Live","Live","8.4",,"false","4","2",,,,,,,,,"Possible unknown beetle"
"50_pre_ind_burn3d","44","198","PICO","Pinus contorta",,"Live","Live","11.9",,"false","10","7",,,,,,,,,
"50_pre_ind_burn3d","45","199","PICO","Pinus contorta",,"Live","Live","16",,"false","11","6",,,,,,,,,
"50_pre_ind_burn3d","46","200","PICO","Pinus contorta",,"Live","Live","14.9",,"false","11","5",,,,,,,,,
"50_pre_ind_burn3d","47","301","PICO","Pinus contorta",,"Live","Live","12.3",,"false","11","7",,,,,,,,,
"50_pre_ind_burn3d","48","302","PICO","Pinus contorta",,"Live","Live","13.5",,"false","11","7",,,,,,,,,
"50_pre_ind_burn3d","49","303","PICO","Pinus contorta",,"Live","Live","27",,"false","13","6",,,,,,,,,
"50_pre_ind_burn3d","50","304","PICO","Pinus contorta",,"Live","Live","17.6",,"false","12","6",,,,,,,,,
"50_pre_ind_burn3d","51","B","PICO","Pinus contorta",,"Dead","Dead","9.2",,"false","7",,,"1","1. All limbs and branches presents. Top pointed. 100% of bark remaining. Intact Sapwood presence and sound, incipient decay, hard, original color. Heartwood sound, hard, origonal color.",,,,,,
"50_pre_ind_burn3d","52","C","PICO","Pinus contorta",,"Dead","Dead","8.8",,"false","2",,,"1","1. All limbs and branches presents. Top pointed. 100% of bark remaining. Intact Sapwood presence and sound, incipient decay, hard, original color. Heartwood sound, hard, origonal color.",,,,,,
"50_pre_ind_burn3d","53","306","PICO","Pinus contorta",,"Live","Live","18.5",,"false","11","5",,,,,,,,,
"50_pre_ind_burn3d","54","305","PICO","Pinus contorta",,"Live","Live","20.1",,"false","11","5",,,,,,,,,
"50_pre_ind_burn3d","55","307","PICO","Pinus contorta",,"Live","Live","31",,"false","13","6",,,,,,,,,
"50_pre_ind_burn3d","56","308","PICO","Pinus contorta",,"Live","Live","17.5",,"false","13","7",,,,,,,,,
"50_pre_ind_burn3d","57","309","PICO","Pinus contorta",,"Live","Live","11",,"false","10","4",,,,,,,,,
"50_pre_ind_burn3d","58","310","PICO","Pinus contorta",,"Live","Live","10.1",,"false","5.4","3",,,,,,,,,
"50_pre_ind_burn3d","59","311","PICO","Pinus contorta",,"Live","Live","20.8",,"false","11","5",,,,,,,,,
"50_pre_ind_burn3d","60","312","PICO","Pinus contorta",,"Live","Live","25.5",,"false","13","7",,,,,,,,,
"50_pre_ind_burn3d","61","313","PICO","Pinus contorta",,"Live","Live","9.5",,"false","11","7",,,,,,,,,
"50_pre_ind_burn3d","62","314","PICO","Pinus contorta",,"Live","Live","30.8",,"false","15","8",,,,,,,,,
"50_pre_ind_burn3d","63","315","PICO","Pinus contorta",,"Live","Live","10.5",,"false","9","8",,,,,,,,,
"50_pre_ind_burn3d","64","D","PICO","Pinus contorta",,"Dead","Dead","9.6",,"false","9",,,"1","1. All limbs and branches presents. Top pointed. 100% of bark remaining. Intact Sapwood presence and sound, incipient decay, hard, original color. Heartwood sound, hard, origonal color.",,,,,,
"50_pre_ind_burn3d","65","316","PICO","Pinus contorta",,"Live","Live","33.7",,"false","14","7",,,,,,,,,
"50_pre_ind_burn3d","66","E","PICO","Pinus contorta",,"Dead","Dead","7.7",,"false","4",,,"1","1. All limbs and branches presents. Top pointed. 100% of bark remaining. Intact Sapwood presence and sound, incipient decay, hard, original color. Heartwood sound, hard, origonal color.",,,,,,
"50_pre_ind_burn3d","67","317","PICO","Pinus contorta",,"Live","Live","14.5",,"false","7","5",,,,,,,,,
"50_pre_ind_burn3d","68","318","PICO","Pinus contorta",,"Live","Live","24",,"false","12","7",,,,,,,,,
"50_pre_ind_burn3d","69","319","PICO","Pinus contorta",,"Live","Live","22",,"false","12","7",,,,,,,,,
"50_pre_ind_burn3d","70","320","PICO","Pinus contorta",,"Live","Live","11.4",,"false","11","6",,,,,,,,,
"50_pre_ind_burn3d","71","321","PICO","Pinus contorta",,"Live","Live","30",,"false","15","6",,,,,,,,,
"50_pre_ind_burn3d","72","322","PICO","Pinus contorta",,"Live","Live","15.4",,"false","11","4",,,,,,,,,
"50_pre_ind_burn3d","73","323","PICO","Pinus contorta",,"Live","Live","33",,"false","16","7",,,,,,,,,
"50_pre_ind_burn3d","74","324","PICO","Pinus contorta",,"Live","Live","40.4",,"false","16.1","4",,,,,,,,,
"50_pre_ind_burn3d","75","F","POTR","Populus tremuloides",,"Dead","Dead","38.8",,"false","16",,,"3","3. Limb stubs. Top bronken. Percentatge of bark remaining variable. Sloughing sapwood presence and fibrous, soft, light to reddish. Heartwood incipient decay at base, advance decay throughout upper bole, fibrous, hartd to firm, reddisg brown.",,,,,,
"50_pre_ind_burn3d","76","325","PICO","Pinus contorta",,"Live","Live","21.7",,"false","12","2",,,,,,,,,
"50_pre_ind_burn3d","77","326","PICO","Pinus contorta",,"Live","Live","14",,"false","8","2",,,,,,,,,
"50_pre_ind_burn3d","78","G","PICO","Pinus contorta",,"Dead","Dead","9.9",,"false","4",,,"2","2. Few limbs, no fine brances. Top bronken. Percentatge of bark remaining variable. Sloughing sapwood presence and advanced decay, fibrous, firm to soft, light brown. Heartwood soud at base, incipient decay in outer edge of upper bole, hard, light to red brown.",,,,,,
"50_pre_ind_burn3d","79","327","PICO","Pinus contorta",,"Live","Live","45.5",,"false","16","4",,,,,,,,,
"50_pre_ind_burn3d","80","328","PICO","Pinus contorta",,"Live","Live","23.3",,"false","8","1.4",,,,,,,,,
"54_pre_ind_burn3d","1","363","ABCO","Abies concolor",,"Live","Live","36.6",,"false","17","2",,,,,,,,,
"54_pre_ind_burn3d","2","364","ABMA","Abies magnifica",,"Live","Live","64.4",,"true","21","10",,,,"0","0","0","0","1",
"54_pre_ind_burn3d","3","A","ABCO","Abies concolor",,"Dead","Dead","11.4",,"false","4",,,"1","1. All limbs and branches presents. Top pointed. 100% of bark remaining. Intact Sapwood presence and sound, incipient decay, hard, original color. Heartwood sound, hard, origonal color.",,,,,,
"54_pre_ind_burn3d","4","365","ABCO","Abies concolor",,"Live","Live","62.75",,"false","20","8",,,,,,,,,
"54_pre_ind_burn3d","5","366","ABMA","Abies magnifica",,"Live","Live","65.5",,"true","21","1.8",,,,"0","0","0","0","2",
"54_pre_ind_burn3d","6","367","ABMA","Abies magnifica",,"Live","Live","47.5",,"false","20","5",,,,,,,,,
"54_pre_ind_burn3d","7","368","ABMA","Abies magnifica",,"Live","Live","50.8",,"false","22","6",,,,,,,,,
"54_pre_ind_burn3d","8","369","ABMA","Abies magnifica",,"Live","Live","52.4",,"false","22","9",,,,,,,,,
"54_pre_ind_burn3d","9","370","ABCO","Abies concolor",,"Live","Live","60.5",,"false","21","4",,,,,,,,,
"54_pre_ind_burn3d","10","371","ABCO","Abies concolor",,"Live","Live","51.2",,"false","23","3",,,,,,,,,
"54_pre_ind_burn3d","11","372","ABCO","Abies concolor",,"Live","Live","48",,"false","22","6",,,,,,,,,
"54_pre_ind_burn3d","12","373","ABCO","Abies concolor",,"Live","Live","68.5",,"false","25","8",,,,,,,,,
"54_pre_ind_burn3d","13","B","ABCO","Abies concolor",,"Dead","Dead","13.25",,"false","5",,,"1","1. All limbs and branches presents. Top pointed. 100% of bark remaining. Intact Sapwood presence and sound, incipient decay, hard, original color. Heartwood sound, hard, origonal color.",,,,,,
"54_pre_ind_burn3d","14","374","ABMA","Abies magnifica",,"Live","Live","53.7",,"false","26","5",,,,,,,,,
"54_pre_ind_burn3d","15","375","ABMA","Abies magnifica",,"Live","Live","41",,"false","21","4",,,,,,,,,
"69_pre_ind_burn3d","1","329","PICO","Pinus contorta",,"Live","Live","40.5",,"false","13","1.1",,,,,,,,,"Witness tree"
"69_pre_ind_burn3d","2","330","PICO","Pinus contorta",,"Live","Live","33.4",,"false","15","0.3",,,,,,,,,
"69_pre_ind_burn3d","3","331","PICO","Pinus contorta",,"Live","Live","33.1",,"false","16","3",,,,,,,,,
"69_pre_ind_burn3d","4","332","PICO","Pinus contorta",,"Live","Live","36.9",,"false","22","5",,,,,,,,,
"69_pre_ind_burn3d","5","333","PICO","Pinus contorta",,"Live","Live","53.4",,"false","25","6",,,,,,,,,
"69_pre_ind_burn3d","6","334","PICO","Pinus contorta",,"Live","Live","67.4",,"false","30","7",,,,,,,,,
"69_pre_ind_burn3d","7","335","ABCO","Abies concolor",,"Live","Live","60.1",,"false","28","3",,,,,,,,,
"69_pre_ind_burn3d","8","336","PICO","Pinus contorta",,"Live","Live","30.9",,"false","14","2",,,,,,,,,
"122_pre_SHA_burn3d","1","145","CADE","Calocedrus decurrens",,"Live","Live","72.6",,"false","27","5",,,,,,,,,"Witness tree"
"122_pre_SHA_burn3d","2","146","ABCO","Abies concolor",,"Live","Live","9.5",,"false","5","0.2",,,,,,,,,
"122_pre_SHA_burn3d","3","A","PILA","Pinus lambertiana",,"Dead","Dead","134.4",,"false","41",,,"1","1. All limbs and branches presents. Top pointed. 100% of bark remaining. Intact Sapwood presence and sound, incipient decay, hard, original color. Heartwood sound, hard, origonal color.",,,,,,
"122_pre_SHA_burn3d","4","147","ABCO","Abies concolor",,"Live","Live","11.6",,"false","5","1.6",,,,,,,,,
"122_pre_SHA_burn3d","5","148","ABCO","Abies concolor",,"Live","Live","7.8",,"false","4","1.2",,,,,,,,,
"122_pre_SHA_burn3d","6","149","ABCO","Abies concolor",,"Live","Live","45.7",,"false","29","11",,,,,,,,,
"122_pre_SHA_burn3d","7","150","ABCO","Abies concolor",,"Live","Live","15.5",,"false","5","1.2",,,,,,,,,
"122_pre_SHA_burn3d","8","151","ABCO","Abies concolor",,"Live","Live","67",,"false","33","14",,,,,,,,,
"122_pre_SHA_burn3d","9","152","ABCO","Abies concolor",,"Live","Live","45.8",,"false","21","8",,,,,,,,,
"122_pre_SHA_burn3d","10","B","ABCO","Abies concolor",,"Dead","Dead","13.2",,"false","8",,,"2","2. Few limbs, no fine brances. Top bronken. Percentatge of bark remaining variable. Sloughing sapwood presence and advanced decay, fibrous, firm to soft, light brown. Heartwood soud at base, incipient decay in outer edge of upper bole, hard, light to red brown.",,,,,,
"122_pre_SHA_burn3d","11","153","CADE","Calocedrus decurrens",,"Live","Live","63.5",,"true","26","11",,,,"0","0","7","8","5",
"122_pre_SHA_burn3d","12","154","ABCO","Abies concolor",,"Live","Live","10.2",,"false","4","2",,,,,,,,,
"122_pre_SHA_burn3d","13","155","CADE","Calocedrus decurrens",,"Live","Live","102",,"false","28","12",,,,,,,,,
"105_pre_SHA_burn3d","1","135","CADE","Calocedrus decurrens",,"Live","Live","83",,"false","28","13",,,,,,,,,"Witness tree"
"105_pre_SHA_burn3d","2","136","ABCO","Abies concolor",,"Live","Live","41",,"false","25","3",,,,,,,,,
"105_pre_SHA_burn3d","3","137","CADE","Calocedrus decurrens",,"Live","Live","89.5",,"true","25","1.8",,,,"0","0","0","0","2.5","Fungus"
"105_pre_SHA_burn3d","4","138","ABCO","Abies concolor",,"Live","Live","16.8",,"false","4","1.3",,,,,,,,,
"105_pre_SHA_burn3d","5","139","CADE","Calocedrus decurrens",,"Live","Live","24.5",,"true","10","3",,,,"0","0","0","0","0.4",
"105_pre_SHA_burn3d","6","140","ABCO","Abies concolor",,"Live","Live","26.3",,"true","12","2",,,,"0","0","0","0","1.7",
"105_pre_SHA_burn3d","7","144","CADE","Calocedrus decurrens",,"Live","Live","128.5",,"true","25","9",,,,"0","0","0","0","3",
"105_pre_SHA_burn3d","8","141","ABCO","Abies concolor",,"Live","Live","15",,"false","4","0.2",,,,,,,,,
"105_pre_SHA_burn3d","9","142","CADE","Calocedrus decurrens",,"Live","Live","66",,"true","23","8",,,,"0","0","1.5","2","2",
"105_pre_SHA_burn3d","10","143","ABCO","Abies concolor",,"Live","Live","66",,"true","6","2",,,,"0","0","0","0","1.3",
"100_pre_SHA_burn3d","1","296","CADE","Calocedrus decurrens",,"Live","Live","97.1",,"true","26.1","3.2",,,,"0","0","0","0","1.5",
"100_pre_SHA_burn3d","2","297","ABCO","Abies concolor",,"Live","Live","22.2",,"true","7.8","6.6",,,,"0","0","0","0","1.8",
"100_pre_SHA_burn3d","3","298","CADE","Calocedrus decurrens",,"Live","Live","39.9",,"true","12","2.2",,,,"0","0","0","0","2",
"96_pre_SHA_burn3d","1","291","ABCO","Abies concolor",,"Live","Live","15.9",,"false","8","0",,,,,,,,,
"96_pre_SHA_burn3d","2","292","ABCO","Abies concolor",,"Live","Live","13.2",,"false","6","1.6",,,,,,,,,
"96_pre_SHA_burn3d","3","293","ABCO","Abies concolor",,"Live","Live","22.7",,"false","6","0",,,,,,,,,
"96_pre_SHA_burn3d","4","294","ABCO","Abies concolor",,"Live","Live","56.4",,"false","22","0",,,,,,,,,
"96_pre_SHA_burn3d","5","295","CADE","Calocedrus decurrens",,"Live","Live","20.1",,"false","7","0.2",,,,,,,,,
"92_pre_SHA_burn3d","1","262","CADE","Calocedrus decurrens",,"Live","Live","18.4",,"true","7","7",,,,"0","0","0","0","2","Witness tree"
"92_pre_SHA_burn3d","2","263","CADE","Calocedrus decurrens",,"Live","Live","10",,"false","4","2",,,,,,,,,
"92_pre_SHA_burn3d","3","264","ABCO","Abies concolor",,"Live","Live","11.4",,"false","6","0.1",,,,,,,,,
"92_pre_SHA_burn3d","4","265","ABCO","Abies concolor",,"Live","Live","11.2",,"false","6","2",,,,,,,,,
"92_pre_SHA_burn3d","5","266","ABCO","Abies concolor",,"Live","Live","45",,"false","20","7",,,,,,,,,
"92_pre_SHA_burn3d","6","267","CADE","Calocedrus decurrens",,"Live","Live","45",,"false","17","2",,,,,,,,,
"92_pre_SHA_burn3d","7","A","ABCO","Abies concolor",,"Dead","Dead","13",,"true","8",,,"1","1. All limbs and branches presents. Top pointed. 100% of bark remaining. Intact Sapwood presence and sound, incipient decay, hard, original color. Heartwood sound, hard, origonal color.","0","0","0","0","1.2",
"92_pre_SHA_burn3d","8","268","CADE","Calocedrus decurrens",,"Live","Live","23.1",,"true","10","2",,,,"0","0","0","0","1.4",
"92_pre_SHA_burn3d","9","269","ABCO","Abies concolor",,"Live","Live","11",,"false","5","0.6",,,,,,,,,
"92_pre_SHA_burn3d","10","270","ABCO","Abies concolor",,"Live","Live","9.6",,"false","6","1.6",,,,,,,,,
"92_pre_SHA_burn3d","11","271","ABCO","Abies concolor",,"Live","Live","26.5",,"false","14","3",,,,,,,,,
"92_pre_SHA_burn3d","12","272","ABCO","Abies concolor",,"Live","Live","18.5",,"false","11","1.5",,,,,,,,,
"92_pre_SHA_burn3d","13","273","ABCO","Abies concolor",,"Live","Live","13.8",,"false","7","1.8",,,,,,,,,
"92_pre_SHA_burn3d","14","274","ABCO","Abies concolor",,"Live","Live","13.2",,"false","7.5","1.2",,,,,,,,,
"92_pre_SHA_burn3d","15","275","ABCO","Abies concolor",,"Live","Live","11",,"false","5","0.2",,,,,,,,,
"92_pre_SHA_burn3d","16","276","ABCO","Abies concolor",,"Live","Live","11.9",,"false","6","1.4",,,,,,,,,
"92_pre_SHA_burn3d","17","277","ABCO","Abies concolor",,"Live","Live","7.6",,"false","3","0.2",,,,,,,,,
"92_pre_SHA_burn3d","18","278","CADE","Calocedrus decurrens",,"Live","Live","45.8",,"false","16","0.3",,,,,,,,,
"92_pre_SHA_burn3d","19","279","ABCO","Abies concolor",,"Live","Live","12",,"false","6","0.5",,,,,,,,,
"92_pre_SHA_burn3d","20","280","CADE","Calocedrus decurrens",,"Live","Live","9.5",,"false","4","1.6",,,,,,,,,
"92_pre_SHA_burn3d","21","281","ABCO","Abies concolor",,"Live","Live","8.7",,"false","4","0.3",,,,,,,,,
"92_pre_SHA_burn3d","22","282","CADE","Calocedrus decurrens",,"Live","Live","17.5",,"false","6","1.3",,,,,,,,,
"92_pre_SHA_burn3d","23","B","ABCO","Abies concolor",,"Dead","Dead","16.4",,"false","7",,,"1","1. All limbs and branches presents. Top pointed. 100% of bark remaining. Intact Sapwood presence and sound, incipient decay, hard, original color. Heartwood sound, hard, origonal color.",,,,,,
"92_pre_SHA_burn3d","24","283","CADE","Calocedrus decurrens",,"Live","Live","18.3",,"false","5","1.2",,,,,,,,,
"92_pre_SHA_burn3d","25","284","ABCO","Abies concolor",,"Live","Live","15.8",,"false","9","1.6",,,,,,,,,
"92_pre_SHA_burn3d","26","285","ABCO","Abies concolor",,"Live","Live","22",,"false","8","1.3",,,,,,,,,
"92_pre_SHA_burn3d","27","286","ABCO","Abies concolor",,"Live","Live","15",,"false","8","0.1",,,,,,,,,
"92_pre_SHA_burn3d","28","287","ABCO","Abies concolor",,"Live","Live","15.5",,"false","8","0.1",,,,,,,,,
"92_pre_SHA_burn3d","29","288","ABCO","Abies concolor",,"Live","Live","8.5",,"false","3","0.8",,,,,,,,,
"92_pre_SHA_burn3d","30","289","CADE","Calocedrus decurrens",,"Live","Live","72",,"false","14","2",,,,,,,,,
"92_pre_SHA_burn3d","31","290","ABCO","Abies concolor",,"Live","Live","11.4",,"false","4","0.2",,,,,,,,,
"89_pre_SHA_burn3d","1","251","CADE","Calocedrus decurrens",,"Live","Live","89.1",,"true","25","10",,,,"0","0","2","0","1.6",
"89_pre_SHA_burn3d","2","252","ABCO","Abies concolor",,"Live","Live","82.2",,"true","32","10",,,,"0","0","0","0","0.2",
"89_pre_SHA_burn3d","3","253","CADE","Calocedrus decurrens",,"Live","Live","47.5",,"true","16","6",,,,"0","0","0","0","0.2",
"89_pre_SHA_burn3d","4","254","ABCO","Abies concolor",,"Live","Live","56.8",,"true","22","3.5",,,,"0","0","0","0","0.3",
"89_pre_SHA_burn3d","5","255","ABCO","Abies concolor",,"Live","Live","35.7",,"false","14","0.5",,,,,,,,,
"89_pre_SHA_burn3d","6","256","CADE","Calocedrus decurrens",,"Live","Live","32.8",,"false","11","1",,,,,,,,,
"89_pre_SHA_burn3d","7","257","ABCO","Abies concolor",,"Live","Live","50.4",,"false","22","8",,,,,,,,,
"89_pre_SHA_burn3d","8","258","CADE","Calocedrus decurrens",,"Live","Live","65.4",,"true","21","2",,,,"0","0","0","0","1.4",
"89_pre_SHA_burn3d","9","259","ABCO","Abies concolor",,"Live","Live","80.5",,"false","22","8",,,,,,,,,
"85_pre_SHA_burn3d","1","233","ABCO","Abies concolor",,"Live","Live","15",,"false","5","1.5",,,,,,,,,"Witness tree"
"85_pre_SHA_burn3d","2","234","ABCO","Abies concolor",,"Live","Live","30.4",,"false","17","2",,,,,,,,,
